,Durat,Flags,Flows,Packets Bytes,Prot,Port
8800,0.0,INT,60,1,UDP,0
8801,2.165,RTS,2132,2,ICMP,8081
8802,0.0,RA_,60,1,TCP,25
8803,0.0,INT,73,1,UDP,25
8804,4.9639999999999995,INT,198936,141,UDP,25
8805,4.208,RTA,6396,6,ICMP,25
8806,0.0,ECO,1066,1,ICMP,25
8807,0.013999999999999999,PA_,144,2,TCP,25
8808,4.997,INT,200451,142,UDP,0
8809,0.0,ECR,1066,1,ICMP,808
8810,3.0039999999999996,S_,124,2,TCP,25
8811,3.0039999999999996,S_,124,2,TCP,443
8812,0.0,UNK,1066,1,ICMP,25
8813,0.0,ECO,1066,1,ICMP,25
8814,0.0,INT,139,1,UDP,0
8815,3.0039999999999996,S_,124,2,TCP,25
8816,0.0,ECO,1066,1,ICMP,8000
8817,0.0,S_,62,1,TCP,0
8818,2.917,S_,124,2,TCP,25
8819,0.0,S_,62,1,TCP,3128
8820,0.0,INT,141,1,UDP,25
8821,3.0039999999999996,S_,124,2,TCP,25
8822,3.53,PA_,307,2,TCP,56192
8823,0.0,ECO,1066,1,ICMP,0
8824,0.0,UNK,1066,1,ICMP,25
8825,0.0,ECR,1066,1,ICMP,0
8826,0.0,ECO,1066,1,ICMP,0
8827,3.0039999999999996,S_,124,2,TCP,25
8828,0.0,ECR,1066,1,ICMP,25
8829,0.0,UNK,1066,1,ICMP,53225
8830,0.0,INT,62,1,UDP,25
8831,2.74,IRQ,7462,7,ICMP,0
8832,2.985,S_,124,2,TCP,25
8833,0.0,RA_,60,1,TCP,25
8834,0.0,ECO,1066,1,ICMP,25
8835,0.0,INT,62,1,UDP,25
8836,0.0,S_,62,1,TCP,36017
8837,0.0,RA_,60,1,TCP,0
8838,0.0,ECR,1066,1,ICMP,25
8839,0.0,UNK,1066,1,ICMP,9100
8840,4.998,INT,200571,144,UDP,25
8841,0.0,PA_,84,1,TCP,6667
8842,0.0,UNK,1066,1,ICMP,25
8843,0.0,ECR,1066,1,ICMP,1025
8844,0.0,ECO,1066,1,ICMP,0
8845,0.0,IRR,1066,1,ICMP,2869
8846,3.23,IRQ,3198,3,ICMP,25
8847,0.0,ECR,1066,1,ICMP,8080
8848,0.0,INT,60,1,UDP,25
8849,0.0,S_,62,1,TCP,25
8850,0.0,INT,78,1,UDP,53341
8851,0.040999999999999995,PA_,295,2,TCP,0
8852,0.0,UNK,1066,1,ICMP,0
8853,0.0,ECO,1066,1,ICMP,45858
8854,0.0,ECR,1066,1,ICMP,80
8855,0.0,RED,1066,1,ICMP,25
8856,3.003,S_,124,2,TCP,3883
8857,3.0039999999999996,S_,124,2,TCP,8082
8858,0.0,RA_,60,1,TCP,25
8859,4.005,A_,300,5,TCP,5678
8860,0.0,ECR,1066,1,ICMP,0
8861,0.0,RA_,60,1,TCP,25
8862,0.027999999999999997,PA_,143,2,TCP,2074
8863,0.026000000000000002,SPA_,253,3,TCP,21
8864,2.444,TSR,2132,2,ICMP,25
8865,4.588,TSR,3198,3,ICMP,5678
8866,0.0,ECO,1066,1,ICMP,25
8867,0.0,ECO,1066,1,ICMP,25
8868,0.0,RA_,60,1,TCP,0
8869,0.0,ECO,1066,1,ICMP,0
8870,2.9339999999999997,S_,124,2,TCP,8000
8871,0.0,ROB,1066,1,ICMP,0
8872,4.9639999999999995,INT,199178,145,UDP,25
8873,2.9419999999999997,S_,124,2,TCP,51902
8874,0.0,ECR,1066,1,ICMP,25
8875,0.0,ECO,1066,1,ICMP,21
8876,0.0,RA_,60,1,TCP,0
8877,4.962,INT,198997,142,UDP,25
8878,2.9330000000000003,S_,124,2,TCP,3128
8879,0.0,UNK,1066,1,ICMP,25
8880,0.0,INT,60,1,UDP,5678
8881,0.062,SRA_,182,3,TCP,0
8882,0.0,S_,74,1,TCP,1027
8883,0.0,S_,62,1,TCP,25
8884,3.13,TSR,3198,3,ICMP,25
8885,4.975,INT,199416,149,UDP,1025
8886,0.0,ECO,1066,1,ICMP,25
8887,0.0,ECR,1066,1,ICMP,25
8888,0.0,INT,60,1,UDP,0
8889,3.0039999999999996,S_,124,2,TCP,25
8890,0.0,ECR,1066,1,ICMP,6667
8891,0.39899999999999997,FSPA_,587,7,TCP,808
8892,0.071,PA_,268,3,TCP,1039
8893,0.0,UNK,1066,1,ICMP,9000
8894,0.0,S_,62,1,TCP,0
8895,0.0,IRR,1066,1,ICMP,25
8896,0.0,INT,60,1,UDP,25
8897,2.967,S_,124,2,TCP,38580
8898,0.0,S_,74,1,TCP,54807
8899,3.003,S_,124,2,TCP,25
8900,0.0,S_,74,1,TCP,80
8901,0.0,S_,62,1,TCP,25
8902,0.0,RA_,60,1,TCP,37800
8903,0.0,S_,74,1,TCP,25
8904,0.0,S_,62,1,TCP,43226
8905,3.522,TST,4264,4,ICMP,25
8906,0.0,RA_,60,1,TCP,25
8907,0.0,ECO,1066,1,ICMP,3128
8908,0.0,ECR,1066,1,ICMP,53
8909,2.947,S_,124,2,TCP,25
8910,4.501,RTS,11726,11,ICMP,0
8911,1.5859999999999999,TSR,2132,2,ICMP,53
8912,4.805,IRR,4264,4,ICMP,1037
8913,0.0,ECO,1066,1,ICMP,25
8914,0.0,INT,60,1,UDP,54615
8915,4.971,INT,199161,193,UDP,0
8916,0.0,S_,74,1,TCP,35375
8917,4.998,PA_,985,7,TCP,45433
8918,0.0,INT,62,1,UDP,0
8919,4.051,MSR,7462,7,ICMP,0
8920,0.0,PA_,81,1,TCP,0
8921,0.0,NRA,1066,1,ICMP,0
8922,0.0,RA_,60,1,TCP,49639
8923,0.0,UNK,1066,1,ICMP,59554
8924,3.6010000000000004,MSR,2132,2,ICMP,25
8925,4.343999999999999,MSR,7462,7,ICMP,0
8926,0.0,S_,74,1,TCP,4480
8927,2.946,S_,124,2,TCP,25
8928,3.7089999999999996,TSR,3198,3,ICMP,25
8929,0.0,ECR,1066,1,ICMP,25
8930,0.0,S_,74,1,TCP,25
8931,0.0,S_,62,1,TCP,25
8932,0.0,ECR,1066,1,ICMP,1025
8933,4.968999999999999,INT,199181,145,UDP,25
8934,3.3080000000000003,RTA,4264,4,ICMP,8080
8935,2.923,S_,124,2,TCP,25
8936,2.465,IRQ,4264,4,ICMP,1025
8937,0.0,ECR,1066,1,ICMP,0
8938,4.516,MAS,7462,7,ICMP,0
8939,2.966,S_,124,2,TCP,25
8940,0.0,UNK,1066,1,ICMP,5678
8941,0.0,S_,74,1,TCP,25
8942,0.0,RA_,60,1,TCP,2048
8943,0.0,S_,74,1,TCP,0
8944,0.0,RA_,60,1,TCP,25
8945,0.0,ECO,1066,1,ICMP,25
8946,0.0,RA_,60,1,TCP,25
8947,0.0,ECR,1066,1,ICMP,25
8948,0.0,ECO,1066,1,ICMP,80
8949,2.995,S_,148,2,TCP,0
8950,0.047,PA_,294,2,TCP,25
8951,0.0,UNK,1066,1,ICMP,25
8952,4.673,RTS,7462,7,ICMP,80
8953,2.9739999999999998,S_,124,2,TCP,443
8954,0.0,ECR,1066,1,ICMP,0
8955,0.0,S_,62,1,TCP,8000
8956,0.0,INT,76,1,UDP,0
8957,3.0039999999999996,S_,124,2,TCP,1039
8958,0.0,INT,60,1,UDP,1025
8959,0.0,UNK,1066,1,ICMP,25
8960,0.0,S_,74,1,TCP,443
8961,0.0,S_,62,1,TCP,25
8962,0.0,UNK,1066,1,ICMP,53
8963,0.0,RA_,60,1,TCP,25
8964,0.0,UNK,1066,1,ICMP,1182
8965,0.0,ECR,1066,1,ICMP,25
8966,0.0,ECO,1066,1,ICMP,1040
8967,0.922,INT,152,2,UDP,0
8968,0.204,SPA_,2252,4,TCP,8000
8969,0.0,ECR,1066,1,ICMP,32993
8970,0.0,INT,61,1,UDP,0
8971,0.0,ECO,1066,1,ICMP,25
8972,4.968,INT,199300,147,UDP,25
8973,3.0039999999999996,S_,124,2,TCP,25
8974,0.0,S_,74,1,TCP,25
8975,2.9939999999999998,S_,124,2,TCP,0
8976,0.0,RA_,60,1,TCP,25
8977,0.0,ECR,1066,1,ICMP,0
8978,2.966,S_,124,2,TCP,1039
8979,0.0,S_,74,1,TCP,0
8980,0.0,S_,62,1,TCP,25
8981,0.0,UNK,1066,1,ICMP,2070
8982,0.0,UNK,1066,1,ICMP,37034
8983,0.0,UNK,1066,1,ICMP,25
8984,0.0,ECR,1066,1,ICMP,1082
8985,2.9330000000000003,S_,124,2,TCP,1025
8986,0.0,S_,62,1,TCP,51186
8987,0.0,S_,74,1,TCP,39910
8988,0.0,RA_,60,1,TCP,25
8989,0.0,INT,60,1,UDP,25
8990,0.0,S_,62,1,TCP,0
8991,2.988,S_,124,2,TCP,0
8992,0.0,S_,74,1,TCP,0
8993,0.0,INT,60,1,UDP,0
8994,0.0,PA_,84,1,TCP,25
8995,0.0,S_,62,1,TCP,0
8996,0.0,UNK,1066,1,ICMP,53
8997,4.277,MAS,2132,2,ICMP,25
8998,2.948,S_,124,2,TCP,41771
8999,4.598,MAS,5330,5,ICMP,0
9000,2.909,S_,124,2,TCP,51828
9001,4.88,MAS,4264,4,ICMP,0
9002,0.0,RA_,60,1,TCP,25
9003,3.387,MAS,2132,2,ICMP,53591
9004,0.0,A_,60,1,TCP,1025
9005,0.0,UNK,1066,1,ICMP,25
9006,0.0,RA_,60,1,TCP,33207
9007,0.0,S_,62,1,TCP,3128
9008,0.0,INT,60,1,UDP,1025
9009,0.0,RA_,60,1,TCP,58730
9010,0.0,UNK,1066,1,ICMP,25
9011,0.0,TRC,1066,1,ICMP,0
9012,0.0,S_,62,1,TCP,0
9013,0.0,TST,1066,1,ICMP,0
9014,4.995,INT,200272,139,UDP,43787
9015,0.0,S_,74,1,TCP,1082
9016,0.0,ECR,1066,1,ICMP,25
9017,4.997,INT,200572,144,UDP,25
9018,0.0,S_,74,1,TCP,25
9019,0.0,ECR,1066,1,ICMP,0
9020,0.0,ECR,1066,1,ICMP,36553
9021,0.0,UNK,1066,1,ICMP,1082
9022,0.0,S_,74,1,TCP,25
9023,0.0,ECR,1066,1,ICMP,52210
9024,0.0,S_,62,1,TCP,2057
9025,0.0,UNK,1066,1,ICMP,0
9026,0.0,RA_,60,1,TCP,25
9027,2.9419999999999997,S_,124,2,TCP,25
9028,0.0,RA_,60,1,TCP,57943
9029,3.003,S_,124,2,TCP,25
9030,0.0,UNK,1066,1,ICMP,81
9031,0.0,UNK,1066,1,ICMP,80
9032,0.0,UNK,1066,1,ICMP,25
9033,0.0,UNK,1066,1,ICMP,0
9034,0.0,INT,60,1,UDP,25
9035,0.0,ECR,1066,1,ICMP,0
9036,0.0,S_,62,1,TCP,25
9037,2.924,S_,124,2,TCP,25
9038,0.0,INT,479,1,UDP,25
9039,4.505,RTA,2132,2,ICMP,25
9040,2.9419999999999997,S_,124,2,TCP,0
9041,0.0,S_,74,1,TCP,8080
9042,2.998,S_,124,2,TCP,25
9043,0.0,INT,60,1,UDP,0
9044,0.0,ECO,1066,1,ICMP,80
9045,3.398,IRQ,3198,3,ICMP,0
9046,0.0,ECR,1066,1,ICMP,0
9047,0.0,ECR,1066,1,ICMP,9090
9048,2.985,S_,124,2,TCP,25
9049,0.0,ECO,1066,1,ICMP,25
9050,0.0,ECO,1066,1,ICMP,25
9051,0.0,RA_,60,1,TCP,25
9052,0.0,UNK,1066,1,ICMP,25
9053,4.965,INT,199121,144,UDP,80
9054,0.0,ECO,1066,1,ICMP,5678
9055,2.944,S_,124,2,TCP,25
9056,4.591,RTA,9594,9,ICMP,81
9057,0.0,UNK,1066,1,ICMP,25
9058,0.0,ECO,1066,1,ICMP,25
9059,0.0,S_,62,1,TCP,51330
9060,2.9730000000000003,S_,124,2,TCP,25
9061,0.0,INT,60,1,UDP,0
9062,0.0,IRQ,1066,1,ICMP,25
9063,0.0,S_,62,1,TCP,21
9064,0.0,INT,76,1,UDP,25
9065,0.0,ECR,1066,1,ICMP,5678
9066,3.0039999999999996,S_,124,2,TCP,3128
9067,0.0,S_,62,1,TCP,25
9068,0.0,INT,60,1,UDP,10080
9069,0.0,RA_,60,1,TCP,25
9070,0.0,ECR,1066,1,ICMP,1080
9071,0.0,S_,62,1,TCP,6667
9072,0.0,ECR,1066,1,ICMP,3128
9073,3.0039999999999996,S_,124,2,TCP,6667
9074,0.0,RA_,60,1,TCP,41673
9075,2.09,TSR,3198,3,ICMP,40704
9076,0.0,S_,62,1,TCP,1025
9077,4.787,IRR,4264,4,ICMP,0
9078,2.984,S_,124,2,TCP,21
9079,0.0,A_,60,1,TCP,25
9080,0.0,S_,62,1,TCP,0
9081,1.469,RA_,180,3,TCP,25
9082,0.0,UNK,1066,1,ICMP,59746
9083,0.0,ECR,1066,1,ICMP,0
9084,0.0,INT,60,1,UDP,1080
9085,0.0,PA_,79,1,TCP,35392
9086,0.0,INT,60,1,UDP,6667
9087,0.0,INT,60,1,UDP,25
9088,4.968,INT,199174,145,UDP,0
9089,0.0,UNK,1066,1,ICMP,51721
9090,5.008,INT,199419,149,UDP,25
9091,0.0,INT,76,1,UDP,3246
9092,3.458,MSR,10660,10,ICMP,443
9093,0.0,IAH,1066,1,ICMP,25
9094,0.0,ECR,1066,1,ICMP,42496
9095,0.0,ECR,1066,1,ICMP,21
9096,0.0,ECR,1066,1,ICMP,0
9097,0.0,UNK,1066,1,ICMP,25
9098,2.987,S_,124,2,TCP,25
9099,2.9530000000000003,S_,124,2,TCP,25
9100,2.9930000000000003,S_,124,2,TCP,0
9101,0.0,INT,60,1,UDP,0
9102,0.0,ECO,1066,1,ICMP,25
9103,0.0,UNK,1066,1,ICMP,25
9104,4.952,MSR,2132,2,ICMP,8080
9105,0.002,SPA_,4969,7,TCP,25
9106,4.977,INT,199275,219,UDP,37315
9107,0.0,ECR,1066,1,ICMP,25
9108,0.0,S_,74,1,TCP,21
9109,0.0,RA_,60,1,TCP,6588
9110,0.0,RA_,60,1,TCP,8000
9111,0.0,S_,62,1,TCP,25
9112,0.0,UNK,1066,1,ICMP,25
9113,0.0,S_,62,1,TCP,25
9114,0.0,ECO,1066,1,ICMP,25
9115,2.944,S_,124,2,TCP,0
9116,0.0,S_,74,1,TCP,0
9117,0.0,ECO,1066,1,ICMP,53
9118,0.053,SRPA_,629,4,TCP,5678
9119,0.0,INT,60,1,UDP,25
9120,4.937,RTA,8528,8,ICMP,0
9121,0.0,ECR,1066,1,ICMP,3127
9122,4.955,IRR,4264,4,ICMP,0
9123,0.0,RA_,60,1,TCP,0
9124,0.0,RA_,60,1,TCP,1025
9125,0.0,S_,74,1,TCP,0
9126,0.0,INT,60,1,UDP,8080
9127,0.0,RA_,60,1,TCP,4480
9128,0.0,ECO,1066,1,ICMP,0
9129,0.0,S_,74,1,TCP,42517
9130,3.0039999999999996,S_,124,2,TCP,25
9131,0.0,ECO,1066,1,ICMP,25
9132,0.0,INT,60,1,UDP,25
9133,0.0,ECR,1066,1,ICMP,56104
9134,0.0,INT,479,1,UDP,25
9135,5.004,INT,199240,194,UDP,25
9136,0.0,RA_,60,1,TCP,0
9137,4.984,IRR,6396,6,ICMP,25
9138,0.0,S_,62,1,TCP,25
9139,2.9730000000000003,S_,124,2,TCP,25
9140,0.0,ECR,1066,1,ICMP,0
9141,0.0,S_,62,1,TCP,81
9142,0.0,ECO,1066,1,ICMP,0
9143,3.819,TST,5330,5,ICMP,25
9144,0.0,S_,62,1,TCP,25
9145,0.0,INT,60,1,UDP,5678
9146,3.455,IRQ,6396,6,ICMP,25
9147,0.0,S_,62,1,TCP,0
9148,0.0,UNK,1066,1,ICMP,0
9149,0.0,ECR,1066,1,ICMP,0
9150,0.0,S_,62,1,TCP,1039
9151,0.0,RA_,60,1,TCP,36322
9152,2.924,S_,124,2,TCP,49938
9153,0.0,RA_,60,1,TCP,25
9154,0.0,INT,60,1,UDP,25
9155,2.9939999999999998,S_,124,2,TCP,25
9156,0.0,ECO,1066,1,ICMP,0
9157,0.0,ECR,1066,1,ICMP,0
9158,2.904,S_,124,2,TCP,48231
9159,0.0,S_,74,1,TCP,25
9160,3.003,S_,124,2,TCP,5678
9161,0.0,PA_,79,1,TCP,25
9162,0.0,INT,60,1,UDP,25
9163,0.925,INT,152,2,UDP,51865
9164,0.0,UNK,1066,1,ICMP,0
9165,0.0,ECO,1066,1,ICMP,25
9166,2.379,MAS,4264,4,ICMP,25
9167,2.927,S_,124,2,TCP,1037
9168,0.0,S_,74,1,TCP,0
9169,2.336,MAS,4264,4,ICMP,0
9170,0.0,ECR,1066,1,ICMP,5678
9171,0.0,INT,60,1,UDP,5678
9172,0.0,ECO,1066,1,ICMP,0
9173,5.015,INT,199714,178,UDP,52862
9174,0.0,RA_,60,1,TCP,25
9175,3.891,MAS,5330,5,ICMP,6588
9176,0.0,ECO,1066,1,ICMP,25
9177,0.0,INT,60,1,UDP,56712
9178,0.0,S_,74,1,TCP,80
9179,0.0,ECO,1066,1,ICMP,0
9180,0.0,RA_,60,1,TCP,21
9181,0.0,INT,60,1,UDP,25
9182,3.0039999999999996,S_,124,2,TCP,0
9183,0.0,S_,74,1,TCP,25
9184,1.354,ECR,2132,2,ICMP,0
9185,0.0,S_,62,1,TCP,0
9186,5.025,INT,199963,158,UDP,3127
9187,0.0,RA_,60,1,TCP,53
9188,0.0,RA_,60,1,TCP,56102
9189,0.0,ECR,1066,1,ICMP,0
9190,0.0,ECR,1066,1,ICMP,0
9191,0.0,INT,60,1,UDP,0
9192,4.255,TSR,4264,4,ICMP,0
9193,0.0,INT,78,1,UDP,80
9194,4.166,IRR,9594,9,ICMP,25
9195,2.948,S_,124,2,TCP,50017
9196,0.0,S_,62,1,TCP,25
9197,0.0,ECO,1066,1,ICMP,56794
9198,0.0,UNK,1066,1,ICMP,23
9199,0.0,S_,74,1,TCP,80
9200,0.0,ECO,1066,1,ICMP,25
9201,0.0,RA_,60,1,TCP,25
9202,0.0,UNK,1066,1,ICMP,0
9203,0.0,ECR,1066,1,ICMP,0
9204,2.004,ECR,2132,2,ICMP,1025
9205,4.523,MSR,8528,8,ICMP,0
9206,0.0,RA_,60,1,TCP,0
9207,0.0,INT,60,1,UDP,25
9208,3.705,TSR,7462,7,ICMP,25
9209,3.505,MSR,4264,4,ICMP,25
9210,0.0,S_,74,1,TCP,1037
9211,2.483,IRQ,5330,5,ICMP,0
9212,0.0,S_,62,1,TCP,0
9213,0.0,UNK,1066,1,ICMP,25
9214,4.073,IRQ,8528,8,ICMP,25
9215,0.0,S_,74,1,TCP,0
9216,4.113,MAS,11726,11,ICMP,25
9217,0.0,RA_,60,1,TCP,1399
9218,3.162,MSR,3198,3,ICMP,25
9219,2.927,S_,124,2,TCP,6667
9220,0.0,RA_,60,1,TCP,35185
9221,0.0,UNK,1066,1,ICMP,0
9222,0.0,ECO,1066,1,ICMP,9090
9223,0.0,UNK,1066,1,ICMP,25
9224,0.0,RA_,60,1,TCP,0
9225,0.0,ECR,1066,1,ICMP,0
9226,0.0,ECR,1066,1,ICMP,53
9227,0.0,RA_,60,1,TCP,60973
9228,2.928,S_,124,2,TCP,4480
9229,2.983,S_,124,2,TCP,0
9230,0.0,UNK,1066,1,ICMP,25
9231,0.33899999999999997,_FSPA,4389,7,TCP,25
9232,0.0,S_,62,1,TCP,0
9233,0.0,RA_,60,1,TCP,25
9234,0.0,S_,62,1,TCP,80
9235,0.0,RA_,60,1,TCP,25
9236,0.0,INT,60,1,UDP,1037
9237,0.0,ECR,1066,1,ICMP,25
9238,4.798,TSR,10660,10,ICMP,0
9239,0.0,INT,60,1,UDP,0
9240,0.0,INT,60,1,UDP,1025
9241,0.0,ECO,1066,1,ICMP,25
9242,0.0,RTA,1066,1,ICMP,0
9243,2.909,S_,124,2,TCP,8000
9244,0.061,SRA_,182,3,TCP,0
9245,0.0,S_,74,1,TCP,0
9246,4.967,INT,199057,143,UDP,1025
9247,0.0,INT,61,1,UDP,25
9248,0.0,INT,60,1,UDP,1039
9249,2.958,S_,124,2,TCP,25
9250,0.0,ECR,1066,1,ICMP,0
9251,0.0,UNK,1066,1,ICMP,25
9252,0.0,ECO,1066,1,ICMP,1025
9253,2.354,MSR,5330,5,ICMP,41516
9254,0.0,RA_,60,1,TCP,0
9255,0.0,S_,62,1,TCP,25
9256,0.0,ECR,1066,1,ICMP,45421
9257,0.0,INT,60,1,UDP,0
9258,0.0,ECR,1066,1,ICMP,9000
9259,2.957,S_,124,2,TCP,8888
9260,0.08800000000000001,PA_,262,3,TCP,0
9261,2.9989999999999997,S_,124,2,TCP,0
9262,0.0,S_,74,1,TCP,1082
9263,0.0,UNK,1066,1,ICMP,0
9264,2.9219999999999997,TSR,6396,6,ICMP,56341
9265,2.987,S_,148,2,TCP,1081
9266,0.0,INT,60,1,UDP,25
9267,3.005,S_,124,2,TCP,25
9268,4.266,TST,3198,3,ICMP,0
9269,0.0,UNK,1066,1,ICMP,0
9270,0.0,S_,74,1,TCP,25
9271,2.943,S_,124,2,TCP,53234
9272,0.0,INT,60,1,UDP,1041
9273,0.0,S_,62,1,TCP,0
9274,0.0,INT,60,1,UDP,0
9275,0.0,S_,62,1,TCP,25
9276,0.0,UNK,1066,1,ICMP,43235
9277,0.0,ECR,1066,1,ICMP,25
9278,2.91,S_,124,2,TCP,3246
9279,2.917,S_,124,2,TCP,25
9280,2.929,S_,124,2,TCP,25
9281,0.0,ECO,1066,1,ICMP,80
9282,0.0,ROB,1066,1,ICMP,25
9283,0.0,INT,479,1,UDP,9090
9284,4.992,INT,200269,139,UDP,25
9285,0.0,ECR,1066,1,ICMP,58844
9286,0.0,S_,62,1,TCP,0
9287,0.0,ECO,1066,1,ICMP,40089
9288,0.0,ECO,1066,1,ICMP,1025
9289,0.0,S_,74,1,TCP,3128
9290,0.0,S_,62,1,TCP,0
9291,2.883,IRQ,3198,3,ICMP,25
9292,0.0,FA_,60,1,TCP,0
9293,0.0,INT,60,1,UDP,37364
9294,2.946,S_,124,2,TCP,1039
9295,3.737,MSR,5330,5,ICMP,1081
9296,0.0,S_,62,1,TCP,0
9297,0.0,ECR,1066,1,ICMP,25
9298,5.026,INT,200002,207,UDP,0
9299,0.0,RA_,60,1,TCP,54347
9300,2.909,S_,124,2,TCP,1025
9301,0.0,S_,74,1,TCP,6667
9302,0.0,UNK,1066,1,ICMP,25
9303,0.0,UNK,1066,1,ICMP,25
9304,0.0,ECR,1066,1,ICMP,6667
9305,0.0,INT,60,1,UDP,25
9306,0.0,S_,62,1,TCP,8080
9307,4.962,INT,198935,141,UDP,25
9308,0.0,RA_,60,1,TCP,25
9309,4.427,RTA,4264,4,ICMP,1080
9310,0.0,ECO,1066,1,ICMP,0
9311,3.003,S_,124,2,TCP,56380
9312,0.0,S_,74,1,TCP,25
9313,0.0,S_,74,1,TCP,0
9314,0.0,RA_,60,1,TCP,25
9315,0.0,UNK,1066,1,ICMP,0
9316,0.0,ECO,1066,1,ICMP,25
9317,0.0,RA_,60,1,TCP,23
9318,3.13,IRQ,2132,2,ICMP,25
9319,0.0,PA_,84,1,TCP,1025
9320,4.9639999999999995,INT,198939,141,UDP,0
9321,4.405,TST,8528,8,ICMP,0
9322,0.0,UNK,1066,1,ICMP,0
9323,4.527,TST,6396,6,ICMP,8080
9324,0.0,ECO,1066,1,ICMP,0
9325,4.166,TST,5330,5,ICMP,0
9326,2.9330000000000003,S_,124,2,TCP,5678
9327,0.0,INT,60,1,UDP,1025
9328,0.0,ECO,1066,1,ICMP,60562
9329,0.0,S_,74,1,TCP,38446
9330,3.0039999999999996,S_,124,2,TCP,0
9331,3.912,TST,3198,3,ICMP,6667
9332,0.0,INT,60,1,UDP,25
9333,0.0,UNK,1066,1,ICMP,54919
9334,0.0,UNK,1066,1,ICMP,3128
9335,5.033,INT,200445,166,UDP,25
9336,0.0,RA_,60,1,TCP,36590
9337,0.0,UNK,1066,1,ICMP,6667
9338,0.0,S_,62,1,TCP,0
9339,0.0,ECO,1066,1,ICMP,0
9340,0.0,S_,62,1,TCP,25
9341,0.0,S_,62,1,TCP,34471
9342,4.927,IRQ,7462,7,ICMP,1037
9343,3.3080000000000003,RTA,6396,6,ICMP,59862
9344,3.79,MAS,4264,4,ICMP,25
9345,0.0,ECR,1066,1,ICMP,60577
9346,0.0,ECR,1066,1,ICMP,42305
9347,0.0,S_,62,1,TCP,44098
9348,0.0,S_,62,1,TCP,0
9349,2.9410000000000003,S_,124,2,TCP,0
9350,2.967,S_,124,2,TCP,25
9351,3.767,INT,1437,3,UDP,51987
9352,0.0,RA_,60,1,TCP,53953
9353,0.0,RA_,60,1,TCP,25
9354,2.944,IRQ,4264,4,ICMP,5678
9355,0.0,ECR,1066,1,ICMP,36187
9356,4.484,MAS,5330,5,ICMP,25
9357,2.9530000000000003,S_,124,2,TCP,0
9358,2.948,S_,124,2,TCP,0
9359,2.965,TST,8528,8,ICMP,2065
9360,0.0,ECO,1066,1,ICMP,41426
9361,0.0,S_,62,1,TCP,808
9362,0.0,INT,479,1,UDP,2721
9363,0.0,UNK,1066,1,ICMP,25
9364,4.373,IRR,4264,4,ICMP,0
9365,0.336,_FSPA,4398,7,TCP,5678
9366,0.0,DNP,1066,1,ICMP,0
9367,0.0,ECO,1066,1,ICMP,0
9368,0.0,S_,74,1,TCP,443
9369,0.0,S_,74,1,TCP,1081
9370,0.0,S_,74,1,TCP,6588
9371,0.0,UNK,1066,1,ICMP,0
9372,0.0,INT,60,1,UDP,0
9373,4.841,RTA,7462,7,ICMP,0
9374,0.0,ECO,1066,1,ICMP,0
9375,3.823,TSR,5330,5,ICMP,0
9376,4.973,INT,199536,151,UDP,0
9377,0.0,S_,74,1,TCP,8081
9378,0.0,INT,60,1,UDP,0
9379,0.0,UNK,1066,1,ICMP,0
9380,0.0,S_,62,1,TCP,25
9381,0.0,S_,74,1,TCP,8090
9382,4.32,RTS,6396,6,ICMP,0
9383,0.0,ECR,1066,1,ICMP,0
9384,0.0,INT,77,1,UDP,53
9385,0.336,_FSPA,4382,7,TCP,5678
9386,4.9910000000000005,MSR,9594,9,ICMP,0
9387,3.88,RTS,2132,2,ICMP,0
9388,0.0,S_,74,1,TCP,4480
9389,0.0,S_,74,1,TCP,8888
9390,5.019,INT,199640,225,UDP,0
9391,0.0,UNK,1066,1,ICMP,0
9392,4.266,MAS,4264,4,ICMP,0
9393,0.0,ECR,1066,1,ICMP,0
9394,3.6660000000000004,MAS,4264,4,ICMP,0
9395,0.0,S_,74,1,TCP,8081
9396,0.0,S_,62,1,TCP,25
9397,2.9939999999999998,S_,124,2,TCP,25
9398,0.0,S_,62,1,TCP,25
9399,0.0,UNK,1066,1,ICMP,0
9400,3.0039999999999996,S_,124,2,TCP,25
9401,0.0,ECR,1066,1,ICMP,0
9402,2.9730000000000003,S_,124,2,TCP,25
9403,0.0,ECO,1066,1,ICMP,0
9404,2.654,MAS,6396,6,ICMP,0
9405,0.0,UNK,1066,1,ICMP,0
9406,0.0,S_,62,1,TCP,25
9407,4.968,INT,199235,146,UDP,0
9408,0.0,ECR,1066,1,ICMP,0
9409,0.0,S_,74,1,TCP,808
9410,0.0,ECR,1066,1,ICMP,0
9411,3.0039999999999996,S_,124,2,TCP,25
9412,4.959,TST,5330,5,ICMP,0
9413,0.0,S_,74,1,TCP,443
9414,0.0,ECO,1066,1,ICMP,0
9415,4.38,IRR,5330,5,ICMP,0
9416,4.494,TSR,5330,5,ICMP,0
9417,0.0,ECO,1066,1,ICMP,0
9418,2.925,S_,124,2,TCP,25
9419,4.084,RTA,3198,3,ICMP,0
9420,0.0,S_,62,1,TCP,25
9421,0.0,INT,60,1,UDP,0
9422,3.24,RTA,4264,4,ICMP,0
9423,2.945,S_,124,2,TCP,25
9424,0.0,S_,74,1,TCP,8000
9425,0.0,INT,60,1,UDP,0
9426,0.0,S_,62,1,TCP,25
9427,0.0,S_,74,1,TCP,3128
